date,yr,ts_code,score,fwd_ret,position,mcap,amihud,max_rev,gap,sr5,vp_corr,pairs
2007-07,2007,sh600136,3.235842003567182,0.20338983050847448,1.0,0.0,19.871004757181115,-0.050359712230215736,0.048387096774193616,0.20627802690582964,0.7891623476913204,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-07,2007,sh600155,3.231617122473246,0.22677595628415292,1.0,0.0,19.83784044420282,-0.0497017892644136,0.04415584415584417,0.22457627118644063,-0.06821878039458458,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-07,2007,sh600715,3.227592152199762,0.29844961240310086,1.0,0.0,19.892573588245828,-0.05163043478260865,0.05147058823529416,0.20370370370370372,0.5146081896310674,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-07,2007,sh600773,3.2274368311533888,0.18693284936479126,1.0,0.0,19.868272702079484,-0.05164992826398862,0.05163511187607572,0.22284908321579688,0.4808694946934889,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-07,2007,sz000738,3.222271105826397,0.1539888682745827,1.0,0.0,19.85802492058651,-0.05064935064935061,0.051056338028169,0.199108469539376,0.20567874410978584,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-07,2007,sz000020,3.2218608799048756,0.06478405315614633,1.0,0.0,19.87385863856853,-0.050188205771643624,0.050473186119873836,0.17534246575342471,0.5487414460191455,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-07,2007,sh600515,3.217037009512485,0.28,1.0,0.0,19.962076890570206,-0.05078809106830118,0.05133928571428581,0.14658634538152615,0.7088750983954035,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-07,2007,sz000633,3.2121655766944115,0.3220108695652173,1.0,0.0,19.89292969692318,-0.05047619047619034,0.05032258064516126,0.17488789237668156,0.799460122823959,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-08,2007,sh600155,2.861205588619571,0.360655737704918,1.0,0.0,19.57944040130092,-0.05142857142857138,0.0022222222222221255,0.08172043010752705,0.4645565552920602,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-08,2007,sz002102,2.7306639006939086,0.3886462882096071,1.0,0.0,19.673249000787678,-0.05911330049261099,0.007905138339920903,0.03375527426160341,0.20450832006242745,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-08,2007,sh600892,2.7013216309876595,0.21904761904761894,1.0,0.0,19.66256661186368,-0.05154639175257736,-0.0,0.08695652173913049,0.008784013269989227,max_xgap|max_xsr5|amihxmax_|gapxsr5
